# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Mar  1 13:35:16 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN st_spectype:    Spectral Type
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
#
pl_name,st_spectype,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag
Qatar-4 b,,,,,,
Qatar-4 b,K1 V,,,,,
Qatar-4 b,,,,,,
Qatar-5 b,,,,,,
Qatar-5 b,,,,,,
Qatar-5 b,G2 V,,,,,
Qatar-5 b,,,,,,
Qatar-5 b,G2 V,,,,,
Qatar-5 b,G2 V,,,,,
Qatar-6 b,K2 V,15.1044000,11.9525000,11.1607000,10.9026000,12.9487000
Qatar-6 b,,15.1044000,11.9525000,11.1607000,10.9026000,12.9487000
Qatar-6 b,,15.1044000,11.9525000,11.1607000,10.9026000,12.9487000
Qatar-7 b,F4 V,15.2332000,15.3690000,13.0463000,12.8781000,13.3242000
Qatar-7 b,,15.2332000,15.3690000,13.0463000,12.8781000,13.3242000
Qatar-7 b,,15.2332000,15.3690000,13.0463000,12.8781000,13.3242000
Qatar-7 b,F4 V,15.2332000,15.3690000,13.0463000,12.8781000,13.3242000
Qatar-8 b,,,,,,
Qatar-8 b,,,,,,
Qatar-8 b,G0 V,,,,,
Qatar-8 b,,,,,,
Qatar-8 b,G0 V,,,,,
Qatar-9 b,K5 V,17.4242000,15.6498000,13.8403000,13.4957000,13.4478000
Qatar-9 b,,17.4242000,15.6498000,13.8403000,13.4957000,13.4478000
Qatar-9 b,K5 V,17.4242000,15.6498000,13.8403000,13.4957000,13.4478000
Qatar-9 b,,17.4242000,15.6498000,13.8403000,13.4957000,13.4478000
ROXs 12 b,M0,,,,,
ROXs 12 b,,,,,,
ROXs 42 B b,M0,,,,,
ROXs 42 B b,M0,,,,,
ROXs 42 B b,,,,,,
RR Cae b,M,,,,,
Ross 128 b,M4,,,,,
Ross 458 c,,14.7014000,10.6711000,9.2122700,8.3124910,8.2148500
Ross 508 b,M4.5 V,,,,,
SR 12 AB c,,,,,,
SWEEPS-11 b,,,,,,
SWEEPS-4 b,,,,,,
TAP 26 b,,16.0078000,13.5050000,12.1249000,11.6358000,11.8481000
TCP J05074264+2447555 b,,,,,,
TCP J05074264+2447555 b,,,,,,
TCP J05074264+2447555 b,,,,,,
TCP J05074264+2447555 b,,,,,,
TIC 172900988 b,F9,,,,,
TIC 172900988 b,F9,,,,,
TIC 172900988 b,F9,,,,,
TIC 172900988 b,F9,,,,,
TIC 172900988 b,F9,,,,,
TIC 172900988 b,F9,,,,,
TIC 237913194 b,,,,,,
TIC 237913194 b,G3,,,,,
TIC 257060897 b,,,,,,
TIC 257060897 b,,,,,,
TIC 257060897 b,,,,,,
TIC 279401253 b,,,,,,
TIC 279401253 c,,,,,,
TOI-1052 b,,,,,,
TOI-1052 b,,,,,,
TOI-1052 c,,,,,,
TOI-1062 b,G9 V,,,,,
TOI-1062 b,,,,,,
TOI-1062 c,G9 V,,,,,
TOI-1064 b,,,,,,
TOI-1064 b,,,,,,
TOI-1064 c,,,,,,
TOI-1064 c,,,,,,
TOI-1075 b,,,,,,
TOI-1075 b,,,,,,
TOI-1075 b,K9 V/M0 V,,,,,
TOI-1107 b,,,,,,
TOI-1107 b,F6 V,,,,,
TOI-1130 b,K6-K7,,,,,
TOI-1130 b,K7,,,,,
TOI-1130 b,,,,,,
TOI-1130 b,K7,,,,,
TOI-1130 c,,,,,,
TOI-1130 c,K7,,,,,
TOI-1130 c,K7,,,,,
TOI-1130 c,K6-K7,,,,,
TOI-1136 b,,,,,,
TOI-1136 c,,,,,,
TOI-1136 c,,,,,,
TOI-1136 d,,,,,,
TOI-1136 d,,,,,,
TOI-1136 e,,,,,,
TOI-1136 e,,,,,,
TOI-1136 f,,,,,,
TOI-1136 f,,,,,,
TOI-1136 g,,,,,,
TOI-1181 b,,,,,,
TOI-1181 b,F9 IV,,,,,
TOI-1194 b,,,,,,
TOI-1194 b,,,,,,
TOI-1201 b,,,,,,
TOI-1201 b,M2.0 V,,,,,
TOI-1201 b,M2.0 V,,,,,
TOI-122 b,M3 V,,,,,
TOI-122 b,,,,,,
TOI-122 b,M3 V,,,,,
TOI-1221 b,,,,,,
TOI-1221 b,,,,,,
TOI-1227 b,,,,,,
TOI-1227 b,M4.5V-M5V,,,,,
TOI-1231 b,,,,,,
TOI-1231 b,M3 V,,,,,
TOI-1235 b,M0.5 V,15.5509000,12.4631000,11.0518000,10.3898000,10.4306000
TOI-1235 b,,15.5509000,12.4631000,11.0518000,10.3898000,10.4306000
TOI-1235 b,,15.5509000,12.4631000,11.0518000,10.3898000,10.4306000
TOI-1235 b,M0.5 V,15.5509000,12.4631000,11.0518000,10.3898000,10.4306000
TOI-1235 b,,15.5509000,12.4631000,11.0518000,10.3898000,10.4306000
TOI-1246 b,K V,,,,,
TOI-1246 b,,,,,,
TOI-1246 c,K V,,,,,
TOI-1246 c,,,,,,
TOI-1246 d,K V,,,,,
TOI-1246 d,,,,,,
TOI-1246 e,K V,,,,,
TOI-1246 e,,,,,,
TOI-125 b,K0 V,,,,,
TOI-125 b,K0 V,,,,,
TOI-125 b,K0 V,,,,,
TOI-125 b,,,,,,
TOI-125 c,K0 V,,,,,
TOI-125 c,,,,,,
TOI-125 c,K0 V,,,,,
TOI-125 c,K0 V,,,,,
TOI-125 d,,,,,,
TOI-125 d,K0 V,,,,,
TOI-1259 A b,,16.0051000,13.1615000,11.7687000,11.5083000,13.6358000
TOI-1259 A b,,16.0051000,13.1615000,11.7687000,11.5083000,13.6358000
TOI-1259 A b,,16.0051000,13.1615000,11.7687000,11.5083000,13.6358000
TOI-1260 b,K6 V,,,,,
TOI-1260 b,,,,,,
TOI-1260 b,,,,,,
TOI-1260 c,,,,,,
TOI-1260 c,K6 V,,,,,
TOI-1260 c,,,,,,
TOI-1260 d,,,,,,
TOI-1260 d,,,,,,
TOI-1266 b,M3,16.5269000,14.9498000,12.5842000,11.5997000,11.6084000
TOI-1266 b,,16.5269000,14.9498000,12.5842000,11.5997000,11.6084000
TOI-1266 b,M2 V,16.5269000,14.9498000,12.5842000,11.5997000,11.6084000
TOI-1266 c,M2 V,16.5269000,14.9498000,12.5842000,11.5997000,11.6084000
TOI-1266 c,,16.5269000,14.9498000,12.5842000,11.5997000,11.6084000
TOI-1266 c,M3,16.5269000,14.9498000,12.5842000,11.5997000,11.6084000
TOI-1266 c,M3,16.5269000,14.9498000,12.5842000,11.5997000,11.6084000
TOI-1268 b,K1-K2,15.6091000,11.4580000,10.6580000,10.4417000,11.1362000
TOI-1268 b,K V,15.6091000,11.4580000,10.6580000,10.4417000,11.1362000
TOI-1268 b,K V,15.6091000,11.4580000,10.6580000,10.4417000,11.1362000
TOI-1268 b,,15.6091000,11.4580000,10.6580000,10.4417000,11.1362000
TOI-1268 b,K V,15.6091000,11.4580000,10.6580000,10.4417000,11.1362000
TOI-1272 b,,,,,,
TOI-1272 b,,,,,,
TOI-1272 c,,,,,,
TOI-1278 b,M0 V,,,,,
TOI-1278 b,,,,,,
TOI-1288 b,G V,,,,,
TOI-1288 b,,,,,,
TOI-1288 b,,,,,,
TOI-1288 c,G V,,,,,
TOI-1296 b,,,,,,
TOI-1296 b,,,,,,
TOI-1296 b,,,,,,
TOI-1298 b,,,,,,
TOI-1298 b,,,,,,
TOI-1298 b,,,,,,
TOI-132 b,,,,,,
TOI-132 b,G8 V,,,,,
TOI-132 b,G8 V,,,,,
TOI-1333 b,,,,,,
TOI-1333 b,,,,,,
TOI-1338 b,F8,,,,,
TOI-1338 b,,,,,,
TOI-1338 b,,,,,,
TOI-1338 c,F8,,,,,
TOI-1386 b,G5V,,,,,
TOI-1386 b,,,,,,
TOI-1386 c,G5V,,,,,
TOI-139 b,,,,,,
TOI-139 b,,,,,,
TOI-1408 b,,,,,,
TOI-1408 b,,,,,,
TOI-1411 b,,15.5517000,11.2814000,9.9282000,9.4857800,10.3378000
TOI-1411 b,,15.5517000,11.2814000,9.9282000,9.4857800,10.3378000
TOI-1416 b,,15.0591000,10.4929000,9.6292400,9.4452200,9.6048400
TOI-1416 b,G9 V,15.0591000,10.4929000,9.6292400,9.4452200,9.6048400
TOI-1420 b,,,,,,
TOI-1420 b,,,,,,
TOI-1422 b,G2 V,,,,,
TOI-1422 b,,,,,,
TOI-1431 b,Am C,,,,,
TOI-1431 b,,,,,,
TOI-1442 b,,,,,,
TOI-1442 b,,,,,,
TOI-1444 b,,,,,,
TOI-1444 b,,,,,,
TOI-1444 c,,,,,,
TOI-1452 b,M4 &#177 0.5 V,,,,,
TOI-1452 b,,,,,,
TOI-1468 b,M3.0 V,,,,,
TOI-1468 b,,,,,,
TOI-1468 c,,,,,,
TOI-1468 c,M3.0 V,,,,,
TOI-1470 b,,,,,,
TOI-1470 b,M1.5 V,,,,,
TOI-1470 c,M1.5 V,,,,,
TOI-1478 b,,,,,,
TOI-1478 b,,,,,,
TOI-1478 b,,,,,,
TOI-150.01,,,,,,
TOI-150.01,,,,,,
TOI-150.01,F,,,,,
TOI-150.01,,,,,,
TOI-1516 b,,,,,,
TOI-1516 b,F8 V,,,,,
TOI-1518 b,,,,,,
TOI-1518 b,F0,,,,,
TOI-1518 b,F0,,,,,
TOI-157 b,,,,,,
TOI-157 b,G9 IV,,,,,
TOI-157 b,G9 IV,,,,,
TOI-157 b,G9 IV,,,,,
TOI-1601 b,,,,,,
TOI-1601 b,,,,,,
TOI-163 b,F,,,,,
TOI-163 b,F,,,,,
TOI-163 b,,,,,,
TOI-1634 b,M2,,,,,
TOI-1634 b,,,,,,
TOI-1634 b,,,,,,
TOI-1634 b,,,,,,
TOI-1634 c,,,,,,
TOI-1669 b,,,,,,
TOI-1670 b,F7 V,,,,,
TOI-1670 b,,,,,,
TOI-1670 c,,,,,,
TOI-1670 c,F7 V,,,,,
TOI-1680 b,,,,,,
TOI-1680 b,M4.5+/-0.5,,,,,
TOI-1685 b,M3.0 V,,,,,
TOI-1685 b,,,,,,
TOI-1685 b,,,,,,
TOI-1685 b,M3.0 V,,,,,
TOI-169 b,,,,,,
TOI-169 b,G1 V,,,,,
TOI-169 b,G1 V,,,,,
TOI-169 b,G1 V,,,,,
TOI-1693 b,,,,,,
TOI-1693 b,,,,,,
TOI-1694 b,,,,,,
TOI-1694 b,,,,,,
TOI-1694 b,,,,,,
TOI-1694 c,,,,,,
TOI-1695 b,,,,,,
TOI-1695 b,M1 V,,,,,
TOI-1695 b,,,,,,
TOI-1696 b,,,,,,
TOI-1696 b,,,,,,
TOI-1696 b,M5V,,,,,
TOI-1710 b,,,,,,
TOI-1710 b,G5 V,,,,,
TOI-172 b,,,,,,
TOI-172 b,,,,,,
TOI-172 b,,,,,,
TOI-1728 b,M0,,,,,
TOI-1728 b,,,,,,
TOI-1728 b,M0,,,,,
TOI-1728 b,M0,,,,,
TOI-1736 b,,,,,,
TOI-1736 b,,,,,,
TOI-1736 c,,,,,,
TOI-1749 b,,16.9720000,15.9285000,13.3476000,12.7830000,13.7015000
TOI-1749 b,M0 V,16.9720000,15.9285000,13.3476000,12.7830000,13.7015000
TOI-1749 c,M0 V,16.9720000,15.9285000,13.3476000,12.7830000,13.7015000
TOI-1749 c,,16.9720000,15.9285000,13.3476000,12.7830000,13.7015000
TOI-1749 d,,16.9720000,15.9285000,13.3476000,12.7830000,13.7015000
TOI-1749 d,M0 V,16.9720000,15.9285000,13.3476000,12.7830000,13.7015000
TOI-1751 b,,,,,,
TOI-1751 b,,,,,,
TOI-1759 b,M0.0 V,,,,,
TOI-1759 b,,,,,,
TOI-1759 b,,,,,,
TOI-178 b,K,,,,,
TOI-178 c,K,,,,,
TOI-178 c,,,,,,
TOI-178 d,K,,,,,
TOI-178 d,,,,,,
TOI-178 e,K,,,,,
TOI-178 e,,,,,,
TOI-178 f,K,,,,,
TOI-178 g,,,,,,
TOI-178 g,K,,,,,
TOI-1789 b,F,,,,,
TOI-1789 b,,,,,,
TOI-1789 b,F,,,,,
TOI-1801 b,,16.4486000,12.6586000,11.0055000,10.2729000,10.7555000
TOI-1801 b,M0.5+/-0.5 V,16.4486000,12.6586000,11.0055000,10.2729000,10.7555000
TOI-1807 b,,,,,,
TOI-1807 b,,,,,,
TOI-1807 b,,,,,,
TOI-181 b,K,,,,,
TOI-181 b,,,,,,
TOI-1811 b,,15.7290000,12.8152000,11.7794000,11.5055000,13.4075000
TOI-1811 b,,15.7290000,12.8152000,11.7794000,11.5055000,13.4075000
TOI-1820 b,,14.5318000,14.2622000,11.0227000,10.8906000,13.2157000
TOI-1820 b,,14.5318000,14.2622000,11.0227000,10.8906000,13.2157000
TOI-1842 b,,,,,,
TOI-1842 b,,,,,,
TOI-1853 b,K2.5 V,15.5075000,14.9806000,11.9848000,11.7529000,11.8545000
TOI-1853 b,,15.5075000,14.9806000,11.9848000,11.7529000,11.8545000
TOI-1859 b,,,,,,
TOI-1859 b,,,,,,
TOI-1860 b,G V,,,,,
TOI-1860 b,,,,,,
TOI-1899 b,,,,,,
TOI-1899 b,M0,,,,,
TOI-1937 A b,,,,,,
TOI-1937 A b,,,,,,
TOI-198 b,,,,,,
TOI-198 b,M0 V,,,,,
TOI-199 b,G9 V,,,,,
TOI-199 b,,,,,,
TOI-199 c,G9 V,,,,,
TOI-2000 b,,,,,,
TOI-2000 b,,,,,,
TOI-2000 c,,,,,,
TOI-2000 c,,,,,,
TOI-201 b,F6 V,,,,,
TOI-201 b,,,,,,
TOI-201 b,F6 V,,,,,
TOI-2010 b,F0,,,,,
TOI-2010 b,,,,,,
TOI-2018 b,,15.7864000,11.0416000,13.3739000,9.2942310,10.0518000
TOI-2018 b,K V,15.7864000,11.0416000,13.3739000,9.2942310,10.0518000
TOI-2025 b,,,,,,
TOI-2025 b,,,,,,
TOI-2025 b,,,,,,
TOI-2046 b,F8 V,,,,,
TOI-2046 b,,,,,,
TOI-2048 b,G V,15.0049000,12.1112000,11.3489000,11.1183000,11.5060000
TOI-2048 b,,15.0049000,12.1112000,11.3489000,11.1183000,11.5060000
TOI-206 b,,,,,,
TOI-206 b,,,,,,
TOI-2076 b,,,,,,
TOI-2076 b,,,,,,
TOI-2076 b,K,,,,,
TOI-2076 b,K,,,,,
TOI-2076 c,K,,,,,
TOI-2076 c,,,,,,
TOI-2076 c,,,,,,
TOI-2076 d,,,,,,
TOI-2076 d,,,,,,
TOI-2076 d,K,,,,,
TOI-2081 b,,16.8563000,15.7008000,12.9663000,12.1301000,13.0573000
TOI-2081 b,M1.0,16.8563000,15.7008000,12.9663000,12.1301000,13.0573000
TOI-2084 b,M2+/-0.5,18.6919000,16.0801000,14.6494000,17.9112000,13.2406000
TOI-2084 b,,18.6919000,16.0801000,14.6494000,17.9112000,13.2406000
TOI-2095 b,M2.5 V,,,,,
TOI-2095 b,,,,,,
TOI-2095 b,M0.5-1.0 V,,,,,
TOI-2095 c,,,,,,
TOI-2095 c,M0.5-1.0 V,,,,,
TOI-2095 c,M2.5 V,,,,,
TOI-2096 b,M4,,,,,
TOI-2096 b,,,,,,
TOI-2096 c,,,,,,
TOI-2096 c,M4,,,,,
TOI-2109 b,,,,,,
TOI-2109 b,F,,,,,
TOI-2134 b,,,,,,
TOI-2134 b,K5 V,,,,,
TOI-2134 c,K5 V,,,,,
TOI-2134 c,,,,,,
TOI-2136 b,M4.5 V,,,,,
TOI-2136 b,,,,,,
TOI-2136 b,,,,,,
TOI-2136 b,,,,,,
TOI-2141 b,,,,,,
TOI-2141 b,,,,,,
TOI-2145 b,,,,,,
TOI-2145 b,,,,,,
TOI-2152 A b,F4 V,,,,,
TOI-2152 A b,,,,,,
TOI-2154 b,,,,,,
TOI-2154 b,,,,,,
TOI-2158 b,,,,,,
TOI-2158 b,,,,,,
TOI-216.01,,,,,,
TOI-216.01,,,,,,
TOI-216.01,,,,,,
TOI-216.01,,,,,,
TOI-216.02,,,,,,
TOI-216.02,,,,,,
TOI-216.02,,,,,,
TOI-216.02,,,,,,
TOI-2180 b,G5,,,,,
TOI-2180 b,G5,,,,,
TOI-2180 b,,,,,,
TOI-2184 b,,,,,,
TOI-2184 b,,,,,,
TOI-2193 A b,,,,,,
TOI-2193 A b,,,,,,
TOI-2194 b,,,,,,
TOI-2194 b,,,,,,
TOI-2196 b,,,,,,
TOI-2196 b,G V,,,,,
TOI-220 b,,,,,,
TOI-220 b,K0 V,,,,,
TOI-2202 b,,,,,,
TOI-2202 b,K8 V,,,,,
TOI-2202 c,K8 V,,,,,
TOI-2207 b,,,,,,
TOI-2207 b,,,,,,
TOI-2236 b,,,,,,
TOI-2236 b,,,,,,
TOI-2257 b,,,,,,
TOI-2257 b,M3,,,,,
TOI-2260 b,G V,,,,,
TOI-2260 b,,,,,,
TOI-2266 b,,19.7451000,17.0178000,15.5441000,14.0720000,13.2908000
TOI-2266 b,M5.0+0.5-0.5,19.7451000,17.0178000,15.5441000,14.0720000,13.2908000
TOI-2285 b,,,,,,
TOI-2285 b,,,,,,
TOI-2337 b,,,,,,
TOI-2337 b,,,,,,
TOI-2338 b,,,,,,
TOI-2338 b,,,,,,
TOI-2364 b,,,,,,
TOI-2364 b,,,,,,
TOI-237 b,M4.5 V,,,,,
TOI-237 b,,,,,,
TOI-237 b,M4.5 V,,,,,
TOI-2373 b,,,,,,
TOI-2373 b,,,,,,
TOI-238 b,,,,,,
TOI-238 b,K2V,,,,,
TOI-238 c,K2V,,,,,
TOI-2406 b,M4 V,,,,,
TOI-2406 b,,,,,,
TOI-2411 b,,15.4918000,12.7818000,11.3414000,10.8155000,12.5225000
TOI-2411 b,,15.4918000,12.7818000,11.3414000,10.8155000,12.5225000
TOI-2416 b,,,,,,
TOI-2416 b,,,,,,
TOI-2421 b,,,,,,
TOI-2421 b,,,,,,
TOI-2427 b,,,,,,
TOI-2427 b,,,,,,
TOI-244 b,,,,,,
TOI-244 b,M2,,,,,
TOI-244 b,M2.5 V,,,,,
TOI-2443 b,,,,,,
TOI-2443 b,,,,,,
TOI-2445 b,,,,,,
TOI-2445 b,,,,,,
TOI-2459 b,,,,,,
TOI-2459 b,,,,,,
TOI-2497 b,,,,,,
TOI-2497 b,,,,,,
TOI-2498 b,,,,,,
TOI-2498 b,,,,,,
TOI-251 b,,,,,,
TOI-251 b,,,,,,
TOI-251 b,,,,,,
TOI-2524 b,,15.1142000,14.5555000,14.6873000,15.5851000,13.0068000
TOI-2524 b,,15.1142000,14.5555000,14.6873000,15.5851000,13.0068000
TOI-2525 b,,,,,,
TOI-2525 b,K8 V,,,,,
TOI-2525 c,,,,,,
TOI-2525 c,K8 V,,,,,
TOI-2545 b,,,,,,
TOI-2545 b,,,,,,
TOI-2567 b,,,,,,
TOI-2567 b,,,,,,
TOI-257 b,,,,,,
TOI-257 b,,,,,,
TOI-257 b,,,,,,
TOI-2570 b,,,,,,
TOI-2570 b,,,,,,
TOI-2583 A b,,,,,,
TOI-2583 A b,,,,,,
TOI-2587 A b,,,,,,
TOI-2587 A b,,,,,,
TOI-2589 b,,,,,,
TOI-2589 b,,,,,,
TOI-262 b,K0 V,,,,,
TOI-262 b,,,,,,
TOI-2641 b,,,,,,
TOI-2641 b,F9 V,,,,,
TOI-2669 b,,,,,,
TOI-2669 b,,,,,,
TOI-269 b,M2 V,,,,,
TOI-269 b,M2 V,,,,,
TOI-269 b,,,,,,
TOI-270 b,M,,,,,
TOI-270 b,M3.0 V,,,,,
TOI-270 b,,,,,,
TOI-270 b,M3.0 V,,,,,
TOI-270 c,M3.0 V,,,,,
TOI-270 c,,,,,,
TOI-270 c,M,,,,,
TOI-270 c,M3.0 V,,,,,
TOI-270 d,M3.0 V,,,,,
TOI-270 d,,,,,,
TOI-270 d,M3.0 V,,,,,
TOI-270 d,M3 V,,,,,
TOI-270 d,M,,,,,
TOI-277 b,,,,,,
TOI-277 b,,,,,,
TOI-2796 b,,15.3220000,12.9273000,12.3989000,12.2972000,13.6408000
TOI-2796 b,,15.3220000,12.9273000,12.3989000,12.2972000,13.6408000
TOI-2803 A b,,,,,,
TOI-2803 A b,,,,,,
TOI-2818 b,,,,,,
TOI-2818 b,,,,,,
TOI-2842 b,,,,,,
TOI-2842 b,,,,,,
TOI-2977 b,,,,,,
TOI-2977 b,,,,,,
TOI-3023 b,,,,,,
TOI-3023 b,,,,,,
TOI-3082 b,,,,,,
TOI-3082 b,,,,,,
TOI-3235 b,M V,,,,,
TOI-3235 b,,,,,,
TOI-332 b,,,,,,
TOI-332 b,K0 V,,,,,
TOI-3331 A b,,,,,,
TOI-3331 A b,,,,,,
TOI-3362 b,,,,,,
TOI-3362 b,,,,,,
TOI-3364 b,,,,,,
TOI-3364 b,,,,,,
TOI-3540 A b,,14.7239000,13.6499000,11.3455000,11.1763000,13.2797000
TOI-3540 A b,,14.7239000,13.6499000,11.3455000,11.1763000,13.2797000
TOI-3629 b,,,,,,
TOI-3629 b,,,,,,
TOI-3629 b,M1,,,,,
TOI-3688 A b,,,,,,
TOI-3688 A b,,,,,,
TOI-3693 b,,,,,,
TOI-3693 b,,,,,,
TOI-3714 b,,,,,,
TOI-3714 b,M2,,,,,
TOI-3714 b,,,,,,
TOI-3757 b,M0 V,,,,,
TOI-3757 b,,,,,,
TOI-3785 b,M2 V,17.9187000,15.4753000,14.0744000,13.2233000,12.4056000
TOI-3785 b,,17.9187000,15.4753000,14.0744000,13.2233000,12.4056000
TOI-3807 b,,,,,,
TOI-3807 b,,,,,,
TOI-3819 b,,15.2379000,12.9883000,12.4654000,12.3459000,14.0777000
TOI-3819 b,,15.2379000,12.9883000,12.4654000,12.3459000,14.0777000
TOI-3884 b,M4,,,,,
TOI-3884 b,,,,,,
TOI-3912 b,,15.2961000,12.8825000,12.3486000,12.2196000,13.4467000
TOI-3912 b,,15.2961000,12.8825000,12.3486000,12.2196000,13.4467000
TOI-3976 A b,,15.1900000,12.7907000,12.2899000,12.1662000,13.4061000
TOI-3976 A b,,15.1900000,12.7907000,12.2899000,12.1662000,13.4061000
TOI-3984 A b,M4+/-0.5,19.1895000,16.5597000,15.1645000,13.9346000,13.2853000
TOI-3984 A b,,19.1895000,16.5597000,15.1645000,13.9346000,13.2853000
TOI-4010 b,,,,,,
TOI-4010 b,K V,,,,,
TOI-4010 c,,,,,,
TOI-4010 c,K V,,,,,
TOI-4010 d,K V,,,,,
TOI-4010 d,,,,,,
TOI-4010 e,K V,,,,,
TOI-4087 b,,,,,,
TOI-4087 b,,,,,,
TOI-411 b,F7/F8V,,,,,
TOI-411 b,,,,,,
TOI-411 b,,,,,,
TOI-411 c,,,,,,
TOI-411 c,F7/F8V,,,,,
TOI-411 c,,,,,,
TOI-4127 b,,,,,,
TOI-4127 b,F V,,,,,
TOI-4137 b,,,,,,
TOI-4137 b,,,,,,
TOI-4145 A b,,,,,,
TOI-4145 A b,,,,,,
TOI-4184 b,,,,,,
TOI-4184 b,M5.5+/-0.5,,,,,
TOI-4201 b,,,,,,
TOI-4201 b,,,,,,
TOI-4201 b,M1.0+/-0.5,,,,,
TOI-421 b,,,,,,
TOI-421 b,G9 V,,,,,
TOI-421 c,G9 V,,,,,
TOI-421 c,,,,,,
TOI-421 c,G9 V,,,,,
TOI-4308 b,,,,,,
TOI-4308 b,,,,,,
TOI-431 b,,,,,,
TOI-431 b,,,,,,
TOI-431 b,,,,,,
TOI-431 c,,,,,,
TOI-431 d,,,,,,
TOI-431 d,,,,,,
TOI-431 d,,,,,,
TOI-4329 b,,15.7049000,13.2573000,12.4950000,12.2173000,12.8670000
TOI-4329 b,,15.7049000,13.2573000,12.4950000,12.2173000,12.8670000
TOI-4342 b,,,,,,
TOI-4342 b,M0 V,,,,,
TOI-4342 c,M0 V,,,,,
TOI-4342 c,,,,,,
TOI-4377 b,,,,,,
TOI-4377 b,,,,,,
TOI-4406 b,,,,,,
TOI-4406 b,,,,,,
TOI-444 b,,,,,,
TOI-444 b,K1/2 V,,,,,
TOI-4463 A b,,,,,,
TOI-4463 A b,,,,,,
TOI-4479 b,M3.0,,,,,
TOI-4479 b,,,,,,
TOI-451 b,,,,,,
TOI-451 b,,,,,,
TOI-451 c,,,,,,
TOI-451 c,,,,,,
TOI-451 c,,,,,,
TOI-451 d,,,,,,
TOI-451 d,,,,,,
TOI-451 d,,,,,,
TOI-4551 b,,,,,,
TOI-4551 b,,,,,,
TOI-4562 b,F7 V,,,,,
TOI-4562 b,,,,,,
TOI-4582 b,,,,,,
TOI-4582 b,,,,,,
TOI-4600 b,K V,15.6878000,13.5581000,12.4417000,12.2599000,13.5420000
TOI-4600 b,,15.6878000,13.5581000,12.4417000,12.2599000,13.5420000
TOI-4600 c,K V,15.6878000,13.5581000,12.4417000,12.2599000,13.5420000
TOI-4600 c,,15.6878000,13.5581000,12.4417000,12.2599000,13.5420000
TOI-4603 b,,,,,,
TOI-4603 b,F,,,,,
TOI-4641 b,,,,,,
TOI-4641 b,,,,,,
TOI-470 b,G,,,,,
TOI-470 b,,,,,,
TOI-4791 b,,,,,,
TOI-4791 b,,,,,,
TOI-481 b,G,,,,,
TOI-481 b,G,,,,,
TOI-481 b,G,,,,,
TOI-481 b,,,,,,
TOI-4860 b,,,,,,
TOI-4860 b,M4.5+/-0.5,,,,,
TOI-500 b,,,,,,
TOI-500 b,K6 V,,,,,
TOI-500 b,,,,,,
TOI-500 c,K6 V,,,,,
TOI-500 d,K6 V,,,,,
TOI-500 e,K6 V,,,,,
TOI-5126 b,,,,,,
TOI-5126 b,F V,,,,,
TOI-5126 c,F V,,,,,
TOI-5126 c,,,,,,
TOI-5153 b,F8 V,,,,,
TOI-5153 b,,,,,,
TOI-5174 b,,14.6045000,11.6098000,11.1452000,13.6467000,13.2360000
TOI-5174 b,,14.6045000,11.6098000,11.1452000,13.6467000,13.2360000
TOI-519 b,M V,,,,,
TOI-519 b,M3.5,,,,,
TOI-519 b,,,,,,
TOI-519 b,,,,,,
TOI-5205 b,,19.8535000,17.1348000,15.6797000,14.1879000,13.3621000
TOI-5205 b,M4.0,19.8535000,17.1348000,15.6797000,14.1879000,13.3621000
TOI-5238 b,,,,,,
TOI-5238 b,,,,,,
TOI-5293 A b,M3+/-1,,,,,
TOI-5293 A b,,,,,,
TOI-530 b,M0.5 V,19.0336000,16.4039000,15.0071000,13.9635000,13.4076000
TOI-530 b,,19.0336000,16.4039000,15.0071000,13.9635000,13.4076000
TOI-530 b,M0.5 V,19.0336000,16.4039000,15.0071000,13.9635000,13.4076000
TOI-532 b,,,,,,
TOI-532 b,,,,,,
TOI-5344 b,,18.6443000,16.2858000,15.8385000,13.7905000,13.2907000
TOI-5344 b,,18.6443000,16.2858000,15.8385000,13.7905000,13.2907000
TOI-5344 b,,18.6443000,16.2858000,15.8385000,13.7905000,13.2907000
TOI-5398 b,,,,,,
TOI-5398 b,G V,,,,,
TOI-5398 b,,,,,,
TOI-5398 c,G V,,,,,
TOI-5398 c,,,,,,
TOI-540 b,,,,,,
TOI-540 b,M V,,,,,
TOI-540 b,M V,,,,,
TOI-544 b,,,,,,
TOI-544 b,,,,,,
TOI-544 b,,,,,,
TOI-544 c,,,,,,
TOI-5542 b,,,,,,
TOI-5542 b,G3 V,,,,,
TOI-558 b,F V,,,,,
TOI-558 b,,,,,,
TOI-559 b,,,,,,
TOI-559 b,G V,,,,,
TOI-561 b,,,,,,
TOI-561 b,,,,,,
TOI-561 b,G9 V,,,,,
TOI-561 b,,,,,,
TOI-561 b,G9 V,,,,,
TOI-561 c,G9 V,,,,,
TOI-561 c,,,,,,
